"project","case_id","run_id","chapter_id","repeat_index","arm_id","blind_label","output","callback_hits","setting_violations","future_leaks","review_preference","review_notes"
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-1","chapter-010","1","baseline","sample-1","孟回抬起眼，看着那排火把，声音不高，却足够让桥洞外的人都听见。

“你们说得不错。我从前最懂识时务。”

巡夜司的人没有立刻逼上来，火光在他们的刀鞘上跳了一下。

孟回继续说：“旧桥避雪那一夜，我也站在这里。雪压得低，河风像刀，我只想着怎么把自己藏进阴影里，怎么少说一句，少看一眼，少惹一桩祸。谁叫我低头，我便低头；谁让我忘记，我便说我记不清。那时候我以为，人只要能活下去，就不算输。”

他顿了顿，指节在袖中短刃上松开，又收回去，没有拔刀。

“所以你们拿那一夜来问我，我认。认我当年怕过，躲过，把退路说成明白，把沉默说成安分。那时的孟回，确实会劝迟雁从后墙走，会把卷宗重新埋回灰里，会替你们想好一套体面的说法，好让谁都不必难堪。”

迟雁在他身后轻轻动了一下，纸页被她攥出细微的响声。

孟回没有回头。

“可我已经不是那个人了。”

桥下水声漫过短暂的静默，明火把他脸上的阴影照得很浅。

“不是因为我忽然不怕死，也不是因为我觉得自己多干净。我只是终于知道，退让若只能换来下一次退让，活着若只能换来把身后的人推出去，那不叫识时务。那叫我替你们把刀磨亮，再递回你们手里。”

他望着巡夜司校尉，一字一顿地说：“旧桥那夜你们要追究，便追究到我身上。炭巷的灰、北门的令、这卷旧案，你们要问，也先问我。可要我交出迟雁，换一句既往不咎——”

孟回摇了摇头。

“这个孟回，不会答应。”","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-1","chapter-010","1","recent-fill","sample-2","孟回抬眼看向那排火把，声音被河风压得很低，却没有散。

“你们说得对。”

巡夜司校尉的眉梢动了一下，像是等他把后半句说成服软。

孟回却把袖里的短刃握稳，继续道：“我从前最懂识时务。旧桥避雪那一夜，我知道哪一处桥墩后面最黑，知道什么话该咽回去，知道只要把头低得够快，就能少挨一刀、少惹一桩事。”

火光在他脸上晃了一下。

“那时候我以为活着就是不被人看见。风雪再大，只要熬到天亮，就算赢了。”

他顿了顿，回头看了一眼迟雁手里的卷宗，又看回巡夜司。

“可我现在知道，天亮不一定是活路。人若一辈子只会躲在桥洞里，等别人把雪踩平，把名字抹干净，把案卷烧成灰，那也不过是多喘几口气。”

校尉冷笑道：“所以你要为她送死？”

孟回摇了摇头。

“不是为谁送死。”

他把话说得慢，像是把从前那个自己一点一点从身上剥下来。

“是我不想再做旧桥避雪时那个人了。那个人会算，会躲，会把每一声求救都当成风声，会把每一次低头都说成明日还有机会。”

桥洞里的火烧得更旺，照见石壁上多年烟黑的痕迹。

孟回说：“可明日不是这么攒出来的。你们拿旧桥那一夜压我，拿从前的我劝我，我认。那时的孟回确实会退，会把路让出来，会劝自己别管。”

他抬起手，短刃终于从袖中露出一线冷光。

“但他已经留在那场雪里了。”","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-1","chapter-010","1","four-layer","sample-3","孟回抬起头，看着火把后那些熟悉又冷硬的脸，声音不高，却压过了桥下的水声。

“你们说得对，我从前最懂得识时务。”

巡夜司的人静了一瞬。

孟回没有回头看迟雁，只把身形往桥洞口一横，像是把那点火光和她隔开。

“旧桥避雪那一夜，我想的不是谁该活，也不是谁该被查清。我只想着怎样不被火把照见，怎样等你们走远，怎样把自己的名字从麻烦里摘出去。那时候我以为人只要低头，就能多活一日；只要不问，就能少欠一笔账。”

他顿了顿，目光落在桥石上。

旧雪早已不在，石缝里却像还留着当夜的冷。

“所以你们记得的那个孟回，确实会把人往阴影里藏，会劝她先退，会把出口、后墙、暗巷都算好。你们拿旧桥那一夜来压我，也不算找错人。”

巡夜司校尉眯起眼，手指微微抬起，身后的火把跟着晃了一晃。

孟回却继续说下去。

“可我如今认了，那个人已经不是我了。”

这句话出口时，迟雁攥着卷宗的手指微微一紧。

孟回像是听见了，却仍没有回头。

“不是因为我比从前胆大，也不是因为我忽然不怕死。我还是怕。怕刀，怕牢门，怕你们把旧案翻成新罪，怕这城里每一道门都在夜里关上。可我更怕一件事。”

他抬眼，看向巡夜司。

“我怕自己又把活着说成退让，把旁人的命说成麻烦，把该站出来的一步说成还不到时候。”

火光烧得桥洞发亮，旧日藏身的黑暗被一点点逼退。孟回站在明处，脸上没有逞强的笑意。

“你们要找的旧案卷宗在她手里，这话不用你们…","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-2","chapter-010","2","baseline","sample-1","孟回抬起头，望向火后的巡夜司众人，声音不高，却比桥下水声更稳。

“你们说得不错。旧桥那一夜，我最懂识时务。”

火光在他脸上晃了一下。有人冷笑，像是终于等到他认旧账。

孟回没有避开那道笑声。

“那时候的孟回，知道什么时候该低头，什么时候该装聋，什么时候该把人情撇干净。你们问他看见什么，他会先想自己怎样才能活到天亮；你们让他让路，他会让；你们说不追究，他会谢恩。”

他说到这里，停了一息。

迟雁站在他身后，卷宗边角被她攥得发皱。

孟回没有回头，只继续道：“我不否认。旧桥避雪时，我就是那样的人。我把退让说成明白事理，把沉默说成保全自身，把不伸手说成不连累别人。那时候我觉得，只要人还活着，就还有以后。”

桥洞里的明火噼啪一声，照出巡夜司刀鞘上的寒光。

“可后来我才知道，有些以后，是一次一次低头低出来的。低得久了，人还站着，骨头已经不在自己身上。”

巡夜司校尉的脸色沉了下来。

孟回看着他，慢慢道：“你们今日拿那夜来劝我，是因为你们以为我还会照旧算账。算迟雁值不值得，算卷宗该不该交，算我这一条命押在这里亏不亏。”

他笑了一下，笑意很淡。

“我确实会算。但我已经不是旧桥避雪时那个孟回了。”

这句话落下去，桥洞里像有一层旧雪被火烧穿。

孟回把袖中的短刃按住，仍未拔出。

“从前那个孟回，听见搜令会找后墙，见了火光会想退路，听你们说不追究，便会把这四个字当成活命的门。今日…","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-2","chapter-010","2","recent-fill","sample-2","孟回抬眼看向桥洞里的火，火光把他脸上旧伤照得分明。

“你们说得不错，”他说，“我从前最懂识时务。旧桥避雪那一夜，我听见脚步声，听见刀鞘响，也听见有人在雪里不敢出声。我那时只想着把身子缩得更小一些，只要不被看见，只要天亮还能走出去，就算活过了。”

巡夜司的人没有立刻上前，河风把火苗吹得一晃一晃。

孟回继续道：“那时候的孟回会退，会让，会把该说的话咽下去，再告诉自己这叫保命。他连自己的名字都不敢拿稳，更别说替旁人站出来。旧桥那一夜，你们记得，我也记得。”

他握紧袖中短刃，却没有拔。

“可我已经不是那个人了。”他说得不高，却压过了桥下水声，“不是因为我忽然不怕死，也不是因为我比从前有本事。是我终于明白，若每一次活下来都要换成下一次低头，那活着就只是替你们把路让宽。”

他侧了半步，把迟雁和她手里的旧案卷宗挡在身后。

“你们要追究旧桥那夜，我认。那夜我怯过，躲过，也沉默过。可你们若还指望我照旧把人交出去，再把这一回也说成识时务——”

孟回看着桥洞里的明火，慢慢道：“那你们找错人了。旧桥避雪时那个孟回，已经留在那场雪里了。”","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-2","chapter-010","2","four-layer","sample-3","孟回抬起头，看着那一排火光。

“你们说得不错，”他说，“旧桥避雪那一夜，我确实懂得识时务。”

巡夜司的人一时没有接话，火把在风里一跳一跳，照得桥洞石壁上水痕发亮。

孟回继续道：“那时候我只想活。火从桥上过来，我就往桥下缩；人问姓名，我就想着怎么把话说短；脚步声近了，我先看退路。谁能少看我一眼，谁能少问我一句，我便觉得是捡回半条命。”

他顿了顿，像是在把旧事从喉间慢慢推出来。

“你们记得的那个孟回，是真的。不是旁人误会，也不是我今日为了装硬气便不认。我从前确实怕事，怕刀，怕牢门，怕被你们记在册上，怕一抬头就再没有路走。那夜雪落进桥洞，我还想着，只要熬过这一阵，把人藏住，把自己藏住，天亮以后各走各的，谁也别再回头。”

迟雁在他身后微微一动，卷宗纸角擦过衣袖，声音很轻，却在火光里显得清楚。

孟回没有回头。

“可我后来才明白，我以为自己在避祸，其实是在替你们把这座城的阴影让出来。我每退一步，你们就多照一寸火；我每说一句算了，旁人就少一句可说的话。旧桥能避雪，却避不了一辈子。桥洞里没有天明，只有下一回搜令、下一回盘问、下一回有人被推到火光前。”

巡夜司校尉冷声道：“孟回，你现在说这些，是要把自己也写进案里？”

“写吧。”

孟回的声音并不高，却压过了桥下水声。

“从前我最怕你们写我的名字。怕一笔落下，便再也洗不干净。可如今我站在这里，就是要告诉你们，旧桥那一夜躲在雪影里…","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-3","chapter-010","3","baseline","sample-1","孟回抬眼看向桥洞外那些刀鞘，说：“你们说得对。旧桥那一夜，我确实最懂识时务。”

巡夜司的人没有动，火光在他们甲片上跳，像许多只冷眼。

孟回继续道：“那时候下雪，桥洞里湿，风从两头灌进来。我听见你们的靴声从桥上过去，连呼吸都知道该放轻。有人问话，我便挑不会惹祸的答；有人要路，我便先把身子让开。那时我以为，只要能熬到天亮，低一回头不算什么。”

他说到这里，回头看了一眼迟雁手里的卷宗。

灰布边角被她攥得发皱，像炭巷里未散尽的灰。

“后来我才知道，低头不是雪压的，是自己惯的。”孟回说，“压一次，还能说是为了活；压得久了，就会替他们想好借口，把别人的命也算进自己的退路里。你们记得旧桥那个人，是因为那个人好用，知道什么时候闭嘴，知道什么时候把麻烦推出去。”

巡夜司校尉冷笑一声：“现在装什么硬骨头？”

“不是装。”孟回说，“我只是承认，那个人已经不在了。”

桥下水声撞着石墩，明火把他脚边的旧雪痕照得发白。

“旧桥避雪时，我只想从这里走出去，哪怕把心留在桥洞里也可以。可现在我走回来了。”他声音不高，却每个字都落得很稳，“你们拿那一夜来吓我，是因为你们以为我还怕回头看。可我看过了。那时的我怕冷，怕死，怕一桩旧案牵连到自己，怕多站一步就没有明日。”

他顿了顿。

“我现在也怕。”

巡夜司的人微微一怔。

孟回却没有避开他们的视线：“怕死，怕她手里的卷宗烧成灰，怕桥洞里再多一个不敢…","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-3","chapter-010","3","recent-fill","sample-2","孟回往前走了半步，让桥洞里的火照到自己脸上。

“你们说得不错。”他说，“从前我确实最懂识时务。旧桥避雪那一夜，我坐在这里，听见靴声就往暗处缩，听见有人问话就把舌头咬住。那时候我觉得，只要不抬头，不认人，不多说一个字，就能把命从风雪里省下来。”

巡夜司的人没有出声，火把在河风里一明一暗。

孟回看着那片曾经藏过自己的阴影，声音比方才更平。

“我从前把退让说成清醒，把躲开说成本事。谁倒在路上，与我无关；谁被带走，我也只当没有看见。因为我知道桥洞有多冷，也知道活下来有多难。我怕死，怕牢门，怕你们手里的牌子，怕一点小事牵出旧账。”

他停了一下，像是终于把这句话从胸口挖出来。

“可那个人不是今日站在这里的人了。”

迟雁的手指在他身后微微收紧，卷宗纸角被攥出轻响。孟回没有回头。

“你们若还想拿旧桥那夜来换我低头，就换不到了。那夜的我可以把火踩灭，可以把名字吞回去，可以装作什么都没有发生。今日不行。今日火已经点着了，桥洞也照亮了，我再说不知道，就是亲手把自己塞回那片黑里。”

他抬眼看向巡夜司校尉。

“迟雁不是我用来抵旧账的人。她手里的卷宗，也不是你们一句不追究就能抹干净的东西。你们说我为了她押命，我认。但我押的不是她一个人，是我不想再做从前那个孟回。”

河水从桥下撞过石墩，哗声沉沉。

孟回把袖里的短刃按住，没有拔，只把每个字说得更清楚。

“旧桥避雪时，我只想活。现在我也想…","0","0","0","",""
"霜桥逆火","old-bridge-fire","old-bridge-fire-chapter-010-repeat-3","chapter-010","3","four-layer","sample-3","孟回抬眼看向火光后那些巡夜司的脸，声音不高，却让桥洞里的水声都像是低了下去。

“你们说得没错。”

巡夜司校尉的手按在刀柄上，似乎等的就是这一句。

孟回却没有往后看，也没有去碰袖中短刃。他知道迟雁就站在自己身后，知道她手里的卷宗被火光照出一角旧黄的边，像多年未愈的伤口终于露在明处。

“旧桥避雪那一夜，我确实只想着活下去。”他说，“火把从河面照过来，我先看的不是谁受了冤，谁要被带走，我先看的是桥洞另一头还能不能钻出去。你们问话，我低头；你们搜人，我让路；你们说旧案与我无关，我便盼着它真的与我无关。”

他顿了顿，唇边没有笑意。

“那时候的孟回，最懂你们口中的识时务。知道什么时候闭嘴，什么时候装聋，什么时候把手从别人袖口上松开。他把每一条退路都记得清清楚楚，连雪落下来会遮住哪道脚印，都算在心里。”

桥洞里的明火噼啪一响，像有人在暗处折断一根枯枝。

“所以你们今日拿旧桥那一夜来压我，并不算冤。”孟回说，“我确实怕过，也躲过。我曾经以为，只要能从你们的火把底下走开，就算赢了一回。可后来我才明白，若每一次活下来，都要靠把身后的人推回黑处，那不是赢，是替你们守着牢门。”

巡夜司有人冷声道：“孟回，你现在说这些，是想替她担罪？”

“不是替她。”孟回终于回头看了迟雁一眼，很短的一眼，随即又转向那些火把，“她手里的旧案卷宗是谁的罪，你们比我清楚。我能担的，只有我自己的。”

他的声音…","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-1","chapter-006","1","baseline","sample-1","季澜没有接那块离港牌，只把它压回那人的掌心。

“灯不是拿来换路的。”她说，声音不高，却让最前头几个人同时停了手，“要离港，等灯稳了再看牌；要救堤，就退到线外。”

兵士急得上前半步，季澜抬眼看他一眼，手已经伸向灯座下的铜扣。她没有让旁人递火，也没有把客船带来的亮焰引进主灯，只先用指腹抹去灯罩上的盐雾，露出里面将灭未灭的一点青芯。

旧律在潮门石壁上刻得硬，灯火可以借，灯心不能替；守潮人的手若还在灯前，就不许外人抢那一步。

她从腰间取出封着潮门印的细油管，拧开时先在灯座边沿点了一下，算过印痕，又把油慢慢滴进灯腹。灯芯吃到油，先是低低一颤，像被雾压住的呼吸，随后青光沿着罩内细纹爬起，照得众人脸色一片潮白。

“我在。”季澜扶住灯盏，等那口气真正续上，才对身后道，“现在谁也别碰它。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-1","chapter-006","1","recent-fill","sample-2","季澜没有接那块离港牌，只把它压回那人掌心。

她转身对兵士说，不是手稳就能碰灯，潮门旧律还在，谁替守潮人省这一口气，谁就是替潮兽开路。

人群一静，海风从灯缝里钻过去，火苗又低了一寸。

季澜解下自己的潮牌，挂在灯柱的铜钩上，先用袖口挡住四面的风，再扣住裂开的灯罩，把旁人伸来的手一一隔开。

她俯身时没有让任何人靠近，只按老守潮人教过的次序，等火芯稳住，才把那一口息送进灯里。","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-1","chapter-006","1","four-layer","sample-3","季澜把离港牌反扣在灯座旁，没有收。

“牌子等一等。”她说，“灯先归律。”

她的声音不响，近前几个人却被她看得往后缩了半步。兵士还要催，季澜已抬手按住灯架，指尖压在被海盐蚀白的铜沿上：“谁也不许替。潮灯认的不是手稳，是守潮人的息。”

风从破罩缝里钻进去，灯焰被掀成一条细线。季澜先用袖口挡住海风，叫挤到石阶上的人退开，又取细钩挑净灯芯上的湿灰，慢慢添了一滴油，等焰心重新立住。

最后，她俯身靠近灯口，掌心圈住那点光，缓缓送出自己的一口息。那口息很短，只够把乱窜的焰压回灯盏中央，不借给旁人，也不让海风代劳。

破灯不再忽明忽暗。

季澜这才拿起离港牌，递还给塞牌的人：“要走，等潮灯稳过这一刻。若图省事叫别人吹，今夜开的就不是船路，是兽路。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-2","chapter-006","2","baseline","sample-1","季澜把那块离港牌翻过来，看了一眼，又递回去。

“船可以等，灯不能乱借。”她说。

人声被这一句压住一瞬。兵士皱眉，催她别在这时候讲规矩。季澜没有回头，只把袖口束紧，先按住灯座下松动的铜扣，摸到旧刻的潮门印，确认灯还在本位，才取出自己随身的小油瓶。

她没有让旁人扶灯，也没有去接别人递来的火。旧律写得不多，却写得够明白：潮灯若未灭，守潮人只能续其本焰，不得换火；若已离座，便要先归位，不得借急令另开一盏。

破灯里那点火星被雾气压得发青。季澜用掌心挡住海风，挑去灯芯上结盐的黑壳，慢慢添了半指灯油。火舌颤了颤，没有立刻亮起来。身后又有人吸气，像要骂她太慢。

她低声道：“都退到石线后。”

这一回，她的声音不高，却没有商量的余地。兵士看见她指尖已经贴在潮门印上，终于抬手把人群拦开。

雾从灯罩裂缝里钻出来，绕着火星转了一圈。季澜等它散，等灯芯重新吃住旧焰，才用铜扣扣紧灯座。火光一点一点稳住，照回她脸上，也照见她手背上被烫出的红痕。

她这才抬眼看向众人。

“灯还在。”她说，“谁要离港，等它先守住岸。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-2","chapter-006","2","recent-fill","sample-2","季澜没有接那块离港牌，只把它按回递来人的掌心。

她先叫兵士退开三步，别让杂气压进灯罩，又从袖中取出抄急令时夹进去的旧灯签，贴在灯座裂缝旁。破灯里的火苗被雾逼得只剩针尖一点，她却没有让旁人凑近，只俯身用掌心护住灯口，按老守潮人教过的次序，先补灯油，再以自己的那一口息慢慢收火。

身后的催促声还在，她没有回头，只说：“灯可误不得，规矩也省不得。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-2","chapter-006","2","four-layer","sample-3","季澜把离港牌从指间抽出来，反扣回那人掌心里。

“牌等灯后再说。”她抬眼扫过伸来的灯钳和火折子，声音不高，“谁也别替我吹。”

兵士还想催，她已经横身挡在灯前，解下自己的外氅遮住迎风的缺口，另一手探进铜罩，把被咸雾浸湿的残芯挑去。火苗在她指影下伏了伏，满港的人声也跟着一低。

季澜等胸口那口气稳住，才俯身贴近灯口，按旧律缓缓送进去。潮灯先是一暗，随后在破罩里收成一点沉沉的青黄，不再被海风牵得乱晃。

她合上灯罩，掌心仍按着灯座。

“急也不能省这一步。”她说，“潮灯只认守潮人的息。离灯远些。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-3","chapter-006","3","baseline","sample-1","季澜没有接那块离港牌。

她把牌压回那人掌心，又抬手挡住兵士伸向灯罩的手，说：“这一步不能随便找手稳的人做。”

兵士急得脸色发青：“灯都快灭了。”

“快灭，也不是谁都能替它断气。”季澜声音不高，却让挤在前头的人都停了一停。她俯身看灯座上的潮纹，先确认旧印还在，又从随身的小油瓶里倒出一点净油，沿着灯盏外缘慢慢喂进去，只让火苗吃到油，不碰灯芯。

风从破窗缝里钻进来，灯火被吹得斜了一下。季澜扯下袖口一截湿布，按在裂开的灯罩边，借水汽封住漏风处，再把潮灯转回朝海的位置。

有人又催：“那最后一口气呢？”

季澜看着灯中那点被雾压住的光，说：“旧律写得清楚，潮灯可护，不可代认。守潮人的名还没从灯上退下，我只能护住它这一口，不能替它改命。”

她将灯旁散乱的灰线一根根拨回槽里，指尖没有越过灯芯半寸。火苗终于稳住，虽不明亮，却不再往下沉。季澜这才抬头，对兵士道：“去找这盏灯的潮簿和守潮人的印。潮兽若真要借雾上岸，靠一只快手，挡不住。”","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-3","chapter-006","3","recent-fill","sample-2","季澜把离港牌压在灯座边，没有接兵士递来的火钩。

“退开。”她说，“灯不认手稳，只认守潮人的息。”

人群仍在催，她却先用袖口垫住烫裂的铜环，把被风掀开的灯罩扶回原位。灯芯旁的潮盐印还在，只是裂口漏风，火舌被雾压得低低一线，像随时要断。

有人喊吹了便是。季澜回头看了一眼。

“谁也不许替我吹。”

她俯身贴近灯口，先用掌心挡住海风，再按老守潮人教过的旧法，缓缓吐出一口气。那口气不急不猛，只把乱跳的火舌压回灯芯，等灯色由白转青，才合上灯罩最后一扣。

潮灯没有立刻亮大，却稳住了。雾里那点寒光定在铜罩后，像重新认了岸。","0","0","0","",""
"潮灯三卷","fog-harbor-lamp","fog-harbor-lamp-chapter-006-repeat-3","chapter-006","3","four-layer","sample-3","季澜没有接那块离港牌，只用两指把它推回去。

“退开。”她说，“灯前这一口气，不能借旁人的。”

催促声顿了一下，随即又有人急道：“都什么时候了，还讲这些规矩？”

季澜抬眼看了那人一眼，没再分辩。她把灯座旁乱伸来的手一只只拨开，叫兵士把人拦到石阶外，又取下自己袖口的潮门铜签，压在破灯的裂缝边。海风从灯罩缺口钻进去，火苗歪得几乎贴到灯油上。

她俯身时没有急着吹，先用掌心挡住外来的风，等灯芯里那点蓝白色的光稳住。四周的人都屏住了呼吸，连骂声也被雾吞了下去。

季澜这才贴近灯罩缺口，按着旧律，把自己的那一口息缓缓送进去。

火苗低了一低，没有立刻灭，像在认她。片刻后，灯罩内的光收成一线，沉到灯芯根部，随即安静下去。

季澜仍旧没有让人靠近。她合上灯罩，把铜签重新扣紧，才回头对兵士说：“现在可以守堤。谁再说替我省这一步，就先把他带离灯下。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-1","chapter-007","1","baseline","sample-1","她不能把息灯交给旁人。

不是旁人的手不稳，也不是守堤人的话没有道理。裂口就在眼前，潮声已经钻进石缝，谁都看得出再迟一刻便要出事。可息灯不是把火压灭那么简单。那一下落在灯芯上，落的也是守潮人的名、时辰和回潮的分寸。

灰港的急令她抄过三遍，字字都像盐钉在纸上：灯火不得误时。偏偏最要紧处空着，没有说守潮人不在身边时该由谁替。那空白不是给人钻的门，是叫拿灯的人自己担下去。

若今日让一个手稳的人代她息灯，明日便会有另一个人说风急、浪高、人命要紧，再让第三个人替。到那时潮灯还亮着，规矩却先灭了。潮水最会认这种松动，石缝里一有空，它就往里钻。

季澜把离灯最近的那盏副灯扶正，指尖沾了一层冷盐。

她对守堤人说：“裂口要看，灯也要息。但最后这一下，不能借手。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-1","chapter-007","1","recent-fill","sample-2","她没有立刻应声。裂口那边的水沫已经拍上石沿，守堤人的火把被盐风压得偏斜，可她眼前先看见的却是那一点将灭未灭的灯芯。

旁人手稳，能拧灯罩，能按灯油，也能把火吹灭。可潮灯要认的从来不是那一下手劲，而是守潮人最后压下去的一口息。外人的气息混进灯里，灯火表面灭了，潮门留下的却是一道不该有的空处；潮兽不怕黑，它怕的是找不到门。

季澜终于抬手，没接守堤人递来的话，只把自己的潮牌按在灯座边缘。盐霜在她指下碎开，她低声说：“裂口让人守住，灯我来息。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-1","chapter-007","1","four-layer","sample-3","季澜没有立刻答话。

裂口那边又传来一声闷响，像石腹里空了一块。守堤人急得伸手去接她手里的灯钩，指节上全是泥水。

她却把灯钩往回收了半寸。

潮灯不是柴灯，熄了便算熄了。灯芯上那一点火认人，认的不是手稳不稳，也不是谁更有空，只认守潮人胸口吐出的那一口息。旁人替她省下这一瞬，吹出去的便不是息灯，是把海里的东西请到堤上来。

急令上写灯火不得误时，写得又重又硬，却偏偏没有把这句话写在最前。可老守潮人的手曾按在她肩上，盐渍硌进衣料里，叫她记住：潮门能错修一块石，能错派一班人，唯独这口息不能错给。

她看向裂口，水雾正贴着石缝往上爬。若她此刻离灯一步，让别人代劳，堤上众人会以为规矩终于让了路，以后每一次急潮、每一声催促，都能把守潮人的位置再往旁边挪一寸。

季澜抬手挡开守堤人的手，声音不高，却压过了近处的潮响。

“裂口你去看。”

她低头，将唇靠近灯罩外凝白的盐霜。

“息灯这一口，不能借人。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-2","chapter-007","2","baseline","sample-1","季澜把掌心贴上灯座，盐霜被她按化，凉意顺着骨头往上爬。

息灯不是把火压低那么简单。添油可以叫人递，灯罩可以叫人扶，连报潮声都可以换一张嗓子，唯有最后那一息，必须由一直守在灯前的人认下。她抄过急令，急令只说不得误时，偏偏不写谁能代她。没写，不是留给人钻急处的空子，而是因为这一步一旦换了手，前头所有守候都断成两截。

旁人或许手稳，也或许比她更快，可旁人只看见火，没听见灯从亮到暗之间每一次轻响。他们不知道哪一阵风是海风，哪一阵是潮口回吐；不知道盐霜结到第几层时该停。更要紧的是，他们做完便能说只是代劳，催促的人也能说只是救堤。到那时，灯灭得对不对，便没有一个人站在它前面承认。

潮声又在裂口下磨了一下。季澜抬起眼，对守堤人说：“裂口你去看，水声每变一次就报我。息灯我来。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-2","chapter-007","2","recent-fill","sample-2","季澜没有接守堤人递来的火钳，只把手贴在灯罩边，盐霜冰得指节发麻。

添油、抄令、搬盐，都能换人；息灯不能。潮灯认的不是手稳，是守潮人这一口息。外人吹灭了火，堤上看见的是灯暗，潮下认见的却是空门。

她若在裂口声里把这一步让出去，便等于告诉所有催促的人，旧律只在不急时有用。今日可以让守堤人代劳，明日客船、兵士、仓吏都能说自己只是替潮门省一息。

季澜低声道：“裂口你们先守，我来息灯。”  
她俯身靠近灯芯，潮声在石缝里一下一下顶上来。","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-2","chapter-007","2","four-layer","sample-3","季澜没有立刻去看裂口。

她把手按在灯台边沿，掌心被盐霜硌得发疼。那疼意反倒让她清醒些。石堤上的人只看见火将灭未灭，看见裂口里潮水一寸寸探进来，便以为息灯只是弯腰、合罩、吹去一口气。可潮灯旧律从来不认手稳，也不认人多，它认的是守潮人胸腔里那一口息。

旁人替她，能替得了动作，替不了这口息。

若是外人的气沾上灯芯，灯火是会灭的，堤上也许会静一瞬。可那一瞬之后，海下的东西便会认错门路，以为潮门自己开了口。潮兽不怕裂石，不怕乱声，怕的是旧律还在。她若把这一步交出去，就等于亲手把旧律从灯前挪开。

“裂口让人先压住。”季澜终于开口，声音被潮声磨得很低，“沙袋、铁钩、旧缆，都往那边送。”

守堤人还想说话。

季澜已从他身边走过，走向那盏将明未明的主灯。

“息灯这一口，”她说，“只能我来。”","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-3","chapter-007","3","baseline","sample-1","她没有接守堤人递来的灯钩。

若只是添油、扶罩、挡一阵风，旁人的手当然也能用。可息灯不是把火按灭那么简单，它要听副灯暗下去的次序，要看潮声在裂口里转到第几回，还要在灯芯最后一线蓝意未散时封住灯口。差一息，潮水便不认这是退令，只会当堤上有人替守潮人让出了位置。

更要紧的是，今日若由旁人代劳，急令上那一处没有写清的空白就会被人拿来当成先例。往后每逢催促、每逢大乱，都会有人说，规矩可以让一让，灯也可以替一替。石堤能靠石块补，潮灯却不能靠侥幸守。

季澜把最近的一盏副灯扶正，指尖沾了满手冷盐，对守堤人道：“裂口先用石袋从内侧压住，不要下水。息灯我来。”

她说得不高，潮声却像在那一瞬停了停。季澜提起灯钩，朝主灯走去，没有再回头。","0","0","0","",""
"潮灯三卷","stone-dike-choice","stone-dike-choice-chapter-007-repeat-3","chapter-007","3","recent-fill","sample-2","她把伸向灯架的手收回半寸，又按了上去。

裂口可以让守堤人先看，石块可以让堤工去堵，传令也可以交给兵士奔走，可息灯不行。潮灯认的不是手稳不稳，而是谁在潮门旧律里担过这一口气。旁人吹灭的只是灯火，海里听见的却是一个没有来处、没有凭据的息声。

若今日为了一时省事，把这一口息交出去，往后每逢急潮，人人都能说自己只是替她快一步。到了那时，潮兽不必等堤裂，只要循着那些乱了名分的灯息，就能找到岸上最松的一处。

季澜低声道：“裂口你们去守。”

她将潮灯转到背风处，盐霜在指下碎成细白的粉。

“这盏灯，我自己息。”","0","0","0","",""
